plu_code,hive_dataflow_dttm,dataflow_id,dataflow_dttm,plu_rk,plu_cmh_rk,plu_cmh_id,plu_nm,plu_type_dk,control_category_dk,control_category_desc,plu_hierarchy_lvl_1_dk,plu_hierarchy_lvl_1_desc,plu_hierarchy_lvl_2_dk,plu_hierarchy_lvl_2_desc,plu_hierarchy_lvl_3_dk,plu_hierarchy_lvl_3_desc,plu_hierarchy_lvl_4_dk,plu_hierarchy_lvl_4_desc,financial_group_dk,financial_group_desc,plu_own_production_flg,plu_hierarchy_lvl4_acrm_id,synthetic_catalog_acrm_id,synthetic_catalog_nm,synthetic_catalog_code,segment_prod_nm,segment_prod_code,syntethic_category_id,price_range_dk,price_range_desc,plu_brand_code,plu_brand_hierarchy_lvl_nm,uom_code,plu_netto_weight_amt,plu_brutto_weight_amt,weight_uom_code,plu_height_amt,plu_width_amt,plu_depth_amt,best_before_day_cnt,plu_tare_type_dk,plu_tare_type_desc,plu_stm_flg,plu_tender_flg,plu_socially_significant_flg,price_segment_dk,price_segment_desc,abc_segment_dk,abc_segment_desc,vat_rate_amt,plu_origin_country_dk,plu_vendor_dk,plu_vendor_nm,alco_flg,cost,qty
3670198,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,88cf43acb9222eb5b692df8e697db70c,355da79fc75c240cbc48804e8e5414bc,772644,СИГАРЕТЫ WINSTON XS IMPULSE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.014,0.015,кг,8.600000000000000000,5.600000000000000000,1.500000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,173.959467,561612.000
4123625,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,0b792e2551c0b2751cba838a4616e697,fb4724170995a38218719cacc22e8164,1115051,СИГАРЕТЫ LUCKY STRIKE БЛАСТ ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,70256,сигареты/LUCKY STRIKE/ ST,2740,LUCKY STRIKE,ST,0.015,0.020,кг,8.800000000000000000,4.800000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,115.852073,210691.000
3227660,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,25c7ebbf5db327f88e9c69d85910d8b0,6ee516bbf2e636f3f8ed57cd504d0ba7,10370,СИГАРЕТЫ WINSTON XS BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.030,0.030,кг,8.500000000000000000,5.500000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,180.591501,686393.000
3397217,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,a6ccc466ade51f4bc209b7db6b8cf61e,97678933a94e75bda932c18ec2107b38,6013,СИГАРЕТЫ SOBRANIE GOLDS,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4048,SOBRANIE,ST,0.030,0.030,кг,10.000000000000000000,5.500000000000000000,1.000000000000000000,730,32,Пачка,0,0,0,,,3,30,20,RU,41000169,Дж.Т.И.,0,164.071429,56.000
3277847,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,685d435f444879dc510a3863f4060336,499166c21cdddedecf7bbef50191dbbb,6608,СИГАРЕТЫ WINSTON WHITE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.030,0.030,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,161.194052,3329.000
3440550,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,31160cc575dc2b58cbcd55e6d3bd4da0,3732d1a5e5f8e025282c42b805ae3ec0,209879,СИГАРЕТЫ BOND STREET COMPACT SILVER,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0663,BOND,ST,0.020,0.020,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,108.863636,66.000
4046866,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,1606688f07e94b0b168861d622800305,8ace6af06c2269bc2f0fe648cdb34847,878084,СИГАРЕТЫ PHILIP MORRIS EXOTIC MIX ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,R07P,PHILIP MORRIS,ST,0.025,0.030,кг,8.500000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,119.836836,666605.000
2147765,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,26b3a15280331f09843cb09297b5d935,31db8e25edcd23299108ec5700d6f21c,8472,СИГАРЕТЫ LD PINK SUPERSLIMS,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.050,0.050,кг,10.000000000000000000,5.500000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,120.278788,495.000
3345072,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,9932476ed3d2be42797c1bf084c55859,67cf53dae8db15ec0cd090a97ffbdabb,694537,СИГАРЕТЫ МАКСИМ КЛАССИЧЕСКИЙ СЕРЫЙ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,6757,МАКСИМ,ST,0.030,0.030,кг,2.000000000000000000,5.000000000000000000,8.600000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41001061,Империал Табак,0,131.506614,36220.000
3603466,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,43d42fc6b94c6970816c9034c647a00c,35c216c4bc0f041c85d05ccb25fd09d4,675449,СИГАРЕТЫ BOND STREET COMPACT PREM.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0663,BOND,ST,0.018,0.028,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,134.239079,2518.000
3698213,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,bfb66ba838af24fe0909adbff85940a9,4accb33aceb4c6a662674b5f67d37ab1,798505,СИГАРЕТЫ WINSTON COMP.PLUS SILVER,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.020,0.022,кг,8.600000000000000000,2.000000000000000000,5.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,110.000000,5.000
2041790,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,fc92073504b82d45c28cf9a1ecee2b92,19adc732a08913b19477f6eab98dad42,9930,СИГАРЕТЫ ДОНСКОЙ ТАБАК ТЕМНЫЙ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,5924,ДОНСКОЙ ТАБАК,ST,0.025,0.025,кг,8.800000000000000000,5.500000000000000000,2.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,130.869052,453489.000
3378409,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,11fbf6902aa0acb677d25be91f570675,47112258153d9b66d422261ec40e6dc1,11207,СИГАРЕТЫ PARLIAMENT CARAT,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,30005,сигареты/PARLIAMENT/20 ST,3374,PARLIAMENT,ST,0.030,0.030,кг,8.700000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000170,Филип Моррис,0,190.238095,63.000
3940418,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,ed7501972363a59f3fb282def4edac21,97753ebe0ec913b2990553470d4f5c39,794662,СИГАРЕТЫ PLAY SUNRISE С ФИЛЬТРОМ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,107893,сигареты/БЕЗ БРЕНДА/10 ST,0000,БЕЗ БРЕНДА,ST,0.022,0.025,кг,8.500000000000000000,5.200000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,126.016154,81650.000
3928392,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,e772c4c578128ed6831205dd20d1da1b,6973b0ecfe79e052e7ee72efbcc96342,798523,LD AUTOGRAPH IMPULSE COMPACT 100'S,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.023,0.025,кг,10.100000000000000000,5.200000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,134.937350,524740.000
3286230,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,e6d385253acfe6d98951b3f44eaf731c,3bbcbd53c587721ee5d900e1b5da57b0,7326,СИГАРЕТЫ РУССКИЙ СТИЛЬ КРАСНЫЕ 1П.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,7759,РУССКИЙ СТИЛЬ,ST,0.025,0.030,кг,9.000000000000000000,5.500000000000000000,2.100000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,133.704918,61.000
4049107,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,b691e9b2aa2053ca07455da0772fc1d4,3ee61005d00ee54044c44d7f16536d20,888001,СИГАРЕТЫ DONTABAK COMPACT ЮЖНЫЙ ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,107894,сигареты/ДОНСКОЙ ТАБАК/20 ST,5924,ДОНСКОЙ ТАБАК,ST,0.022,0.022,кг,8.500000000000000000,2.000000000000000000,5.200000000000000000,730,32,Пачка,0,0,0,1,НЦС,3,30,20,RU,41000169,Дж.Т.И.,0,126.975202,16185.000
4047491,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,864f579b4c3e27671378f4272b960ed7,8877ad72575ae84722366aa574892611,885081,СИГАРЕТЫ KISS BROWN EFFECT ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2411,KISS,ST,0.018,0.018,кг,10.200000000000000000,5.600000000000000000,0.900000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,147.614571,199158.000
4049108,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,7f6ac0e64f7ba40cf3079dce21299ff6,428aead9748715777c4502e4d64bb936,887038,СИГАРЕТЫ SOBRANIE COMPACT FRAGRANCE ПАЧ.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4048,SOBRANIE,ST,0.021,0.021,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,160.963288,4349.000
3996061,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,92e1e482b86606d5f16a827f40ac57b0,5434291a21e7e62d4581d1932f274a14,824423,СИГАРЕТЫ 21 ВЕК DARK BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0105,21 ВЕК,ST,0.026,0.056,кг,8.900000000000000000,5.700000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,142.093089,18071.000
3670196,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,d8546e8d7eadc9f8f4b05ef1e6c8b909,b0316f56382a3a46a3c3e108e47e1c27,772232,СИГАРЕТЫ WINSTON XSLIMS IMPULSE ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.016,0.017,кг,10.200000000000000000,5.600000000000000000,1.500000000000000000,730,32,Пачка,0,0,0,4,не определен,3,30,20,RU,41000169,Дж.Т.И.,0,121.774194,31.000
3627181,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,b96d7ec3bfd6639b55e59f8582f18acd,9b64ad01f9a96ae64e015c27376de8b3,731853,СИГАРЕТЫ PHILIP MORRIS RED,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,R07P,PHILIP MORRIS,ST,0.018,0.028,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,128.929659,11731.000
3226230,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,7140b38b46271d0ff24386e42c9e3453,d21267dfb92145757f430f056474fcae,10362,СИГАРЕТЫ VOGUE BLEUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4607,VOGUE,ST,0.028,0.028,кг,10.000000000000000000,5.680000000000000000,1.400000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000171,Бритиш Американ Табак,0,202.183278,78435.000
3376275,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,6cbc0fbb2f184812cb623f1537db0726,b5ee2e594b41b3c9f5a5a7f3696847d9,11203,СИГАРЕТЫ CHESTERFIELD SILVER 1ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,9573,CHESTERFIELD,ST,0.030,0.030,кг,8.800000000000000000,5.500000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,113.666667,3.000
3610883,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,50d8e09ab4db21002816d2feeb6d5699,e2516cd9d06a09a91bc3d5c76ae583a4,698107,СИГАРЕТЫ BOND STREET COMP.PREM.2.0,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0663,BOND,ST,0.015,0.024,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,140.903068,3683.000
3386342,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,7757f179d4a89668618ee56aae755e28,6327e60c662401eec9139a6bc83d4dee,11599,СИГАРЕТЫ ROTHMANS СИЛЬВЕР 1П.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.030,0.250,кг,8.500000000000000000,5.500000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,110.882353,102.000
3671976,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,5a03a969a14505c048ad643f0a444074,0bea51074e5ada89e3805cc553e67e43,780730,СИГАРЕТЫ LD AUT.CLUB COMP.100 S BL.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.025,0.030,кг,10.100000000000000000,5.200000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,140.258167,893763.000
3197023,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,4f0a2a61cefd28298853f5536957ea4a,82f930dc5770c17a8f5cf0c6a132f167,8510,СИГАРЕТЫ KISS DREAM,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2411,KISS,ST,0.018,0.018,кг,10.200000000000000000,5.600000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,146.657978,320470.000
3374250,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,d131e0271d2ba9e82330179c79048b97,9baee9c845ffdfda429df876ebb5df82,11202,СИГАРЕТЫ ROTHMANS БЛЮ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.025,0.025,кг,5.600000000000000000,2.200000000000000000,8.500000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,130.172101,552.000
3657237,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,f1fc4facd76d3990415157644923853d,29a53398726e1d067dc0193de3248aa5,769964,СИГАРЕТЫ ROTHMANS ДЕМИ АМБЕР,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.035,0.035,кг,8.500000000000000000,4.800000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,142.232536,47224.000
3657187,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,153bcdf43e1d7e497f8ab3cf87602a49,e475a68a6f1f62d7f2756aaa7eabbedd,774726,СИГАРЕТЫ KENT НАНО СИЛЬВЕР,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2382,KENT,ST,0.035,0.035,кг,8.500000000000000000,5.680000000000000000,1.400000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000171,Бритиш Американ Табак,0,186.406711,387130.000
3613861,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,e9fef54e5d261df8595e7ee350a2c76a,3ec96c66f75ee069226de4c2873ed976,697322,СИГАРЕТЫ P&S INTENSE BLUE ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0000,БЕЗ БРЕНДА,ST,0.018,0.028,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41001061,Империал Табак,0,108.000000,1.000
3638058,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,93e9517987bc5a681d1288b8121cc551,b3d3707248c0410037951e8036f49f5e,760815,СИГАРЕТЫ KENT БЛЭК ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2382,KENT,ST,0.035,0.040,кг,8.500000000000000000,5.500000000000000000,2.400000000000000000,730,32,Пачка,0,0,0,,,3,30,20,RU,41000171,Бритиш Американ Табак,0,115.000000,4.000
3636157,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,5f3bb29692691cb795125007a5df4a0c,9f41fb3ec91f06764e6f3e15714ca2cd,744673,СИГАРЕТЫ PARKER&SIMPSON WHITE ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0000,БЕЗ БРЕНДА,ST,0.018,0.028,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,,,3,30,20,DE,41001061,Империал Табак,0,113.666667,12.000
4012872,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,542286a41823ccf741e403abcaea4e7b,dfc7d36793a996b89c2d6108e0a8d764,828925,СИГАРЕТЫ PLAY BEAT,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0000,БЕЗ БРЕНДА,ST,0.020,0.022,кг,8.500000000000000000,5.200000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,108.000000,562.000
3384812,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,524e5851dc3e3d0e7c92676a9cd8c5f9,59ff89777489d5ef4602bda9af44fce5,11588,СИГАРЕТЫ WINSTON XSTYLE SILVER,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.020,0.020,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,168.959671,432125.000
3657234,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,a735c3638bb469b9e37cf611d29e384a,dea8fa7f55cb4b6e69e98fd3001a6c4f,769961,СИГАРЕТЫ ROTHMANS ROYALS ДЕМИ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.035,0.035,кг,8.500000000000000000,4.800000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,139.361681,296162.000
3277862,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,e5272d32a8db9c9f14225b427e0fd83c,17628c9acc80102b4c193eb58a1ad655,6614,СИГАРЕТЫ WINSTON SUPER SLIMS BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.030,0.030,кг,10.000000000000000000,5.500000000000000000,1.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,180.313390,993384.000
